module	Assembly.barcode	MLST	HC1100	presence
module_142	ESC_JC2537AA_AS	53;40;47;13;1430;28;29	CC_19	1
module_231	ESC_JC2537AA_AS	53;40;47;13;1430;28;29	CC_19	1
module_250	ESC_JC2537AA_AS	53;40;47;13;1430;28;29	CC_19	1
module_359	ESC_JC2537AA_AS	53;40;47;13;1430;28;29	CC_19	1
module_101	ESC_JC2673AA_AS	53;40;1458;13;36;28;29	CC_19	1
module_102	ESC_JC2673AA_AS	53;40;1458;13;36;28;29	CC_19	1
module_104	ESC_JC2673AA_AS	53;40;1458;13;36;28;29	CC_19	1
module_106	ESC_JC2673AA_AS	53;40;1458;13;36;28;29	CC_19	1
module_142	ESC_JC2673AA_AS	53;40;1458;13;36;28;29	CC_19	1
module_250	ESC_JC2673AA_AS	53;40;1458;13;36;28;29	CC_19	1
module_359	ESC_JC2673AA_AS	53;40;1458;13;36;28;29	CC_19	1
module_101	ESC_JC2838AA_AS	53;40;47;13;1422;28;29	CC_19	1
module_102	ESC_JC2838AA_AS	53;40;47;13;1422;28;29	CC_19	1
module_103	ESC_JC2838AA_AS	53;40;47;13;1422;28;29	CC_19	1
module_104	ESC_JC2838AA_AS	53;40;47;13;1422;28;29	CC_19	1
module_107	ESC_JC2838AA_AS	53;40;47;13;1422;28;29	CC_19	1
module_250	ESC_JC2838AA_AS	53;40;47;13;1422;28;29	CC_19	1
module_359	ESC_JC2838AA_AS	53;40;47;13;1422;28;29	CC_19	1
module_101	ESC_JC2841AA_AS	53;1666;47;13;36;28;29	CC_19	1
module_102	ESC_JC2841AA_AS	53;1666;47;13;36;28;29	CC_19	1
module_103	ESC_JC2841AA_AS	53;1666;47;13;36;28;29	CC_19	1
module_104	ESC_JC2841AA_AS	53;1666;47;13;36;28;29	CC_19	1
module_106	ESC_JC2841AA_AS	53;1666;47;13;36;28;29	CC_19	1
module_107	ESC_JC2841AA_AS	53;1666;47;13;36;28;29	CC_19	1
module_142	ESC_JC2841AA_AS	53;1666;47;13;36;28;29	CC_19	1
module_231	ESC_JC2841AA_AS	53;1666;47;13;36;28;29	CC_19	1
module_250	ESC_JC2841AA_AS	53;1666;47;13;36;28;29	CC_19	1
module_359	ESC_JC2841AA_AS	53;1666;47;13;36;28;29	CC_19	1
module_101	ESC_JC2943AA_AS	53;2318;47;13;36;28;29	CC_19	1
module_102	ESC_JC2943AA_AS	53;2318;47;13;36;28;29	CC_19	1
module_104	ESC_JC2943AA_AS	53;2318;47;13;36;28;29	CC_19	1
module_106	ESC_JC2943AA_AS	53;2318;47;13;36;28;29	CC_19	1
module_142	ESC_JC2943AA_AS	53;2318;47;13;36;28;29	CC_19	1
module_250	ESC_JC2943AA_AS	53;2318;47;13;36;28;29	CC_19	1
module_359	ESC_JC2943AA_AS	53;2318;47;13;36;28;29	CC_19	1
module_101	ESC_JC2963AA_AS	53;40;47;13;36;1256;29	CC_19	1
module_102	ESC_JC2963AA_AS	53;40;47;13;36;1256;29	CC_19	1
module_103	ESC_JC2963AA_AS	53;40;47;13;36;1256;29	CC_19	1
module_104	ESC_JC2963AA_AS	53;40;47;13;36;1256;29	CC_19	1
module_106	ESC_JC2963AA_AS	53;40;47;13;36;1256;29	CC_19	1
module_107	ESC_JC2963AA_AS	53;40;47;13;36;1256;29	CC_19	1
module_142	ESC_JC2963AA_AS	53;40;47;13;36;1256;29	CC_19	1
module_231	ESC_JC2963AA_AS	53;40;47;13;36;1256;29	CC_19	1
module_250	ESC_JC2963AA_AS	53;40;47;13;36;1256;29	CC_19	1
module_101	ESC_JC3068AA_AS	53;40;47;13;1423;28;29	CC_19	1
module_102	ESC_JC3068AA_AS	53;40;47;13;1423;28;29	CC_19	1
module_103	ESC_JC3068AA_AS	53;40;47;13;1423;28;29	CC_19	1
module_104	ESC_JC3068AA_AS	53;40;47;13;1423;28;29	CC_19	1
module_106	ESC_JC3068AA_AS	53;40;47;13;1423;28;29	CC_19	1
module_107	ESC_JC3068AA_AS	53;40;47;13;1423;28;29	CC_19	1
module_142	ESC_JC3068AA_AS	53;40;47;13;1423;28;29	CC_19	1
module_231	ESC_JC3068AA_AS	53;40;47;13;1423;28;29	CC_19	1
module_250	ESC_JC3068AA_AS	53;40;47;13;1423;28;29	CC_19	1
module_359	ESC_JC3068AA_AS	53;40;47;13;1423;28;29	CC_19	1
module_388	ESC_JC3068AA_AS	53;40;47;13;1423;28;29	CC_19	1
module_101	ESC_JC3156AA_AS	1778;40;47;13;36;28;29	CC_19	1
module_102	ESC_JC3156AA_AS	1778;40;47;13;36;28;29	CC_19	1
module_103	ESC_JC3156AA_AS	1778;40;47;13;36;28;29	CC_19	1
module_104	ESC_JC3156AA_AS	1778;40;47;13;36;28;29	CC_19	1
module_106	ESC_JC3156AA_AS	1778;40;47;13;36;28;29	CC_19	1
module_107	ESC_JC3156AA_AS	1778;40;47;13;36;28;29	CC_19	1
module_142	ESC_JC3156AA_AS	1778;40;47;13;36;28;29	CC_19	1
module_231	ESC_JC3156AA_AS	1778;40;47;13;36;28;29	CC_19	1
module_250	ESC_JC3156AA_AS	1778;40;47;13;36;28;29	CC_19	1
module_359	ESC_JC3156AA_AS	1778;40;47;13;36;28;29	CC_19	1
module_104	ESC_JC3444AA_AS	53;40;47;13;1428;28;29	CC_19	1
module_106	ESC_JC3444AA_AS	53;40;47;13;1428;28;29	CC_19	1
module_142	ESC_JC3444AA_AS	53;40;47;13;1428;28;29	CC_19	1
module_231	ESC_JC3444AA_AS	53;40;47;13;1428;28;29	CC_19	1
module_250	ESC_JC3444AA_AS	53;40;47;13;1428;28;29	CC_19	1
module_359	ESC_JC3444AA_AS	53;40;47;13;1428;28;29	CC_19	1
module_388	ESC_JC3444AA_AS	53;40;47;13;1428;28;29	CC_19	1
module_101	ESC_JC3513AA_AS	53;2317;47;13;36;28;29	CC_19	1
module_102	ESC_JC3513AA_AS	53;2317;47;13;36;28;29	CC_19	1
module_103	ESC_JC3513AA_AS	53;2317;47;13;36;28;29	CC_19	1
module_104	ESC_JC3513AA_AS	53;2317;47;13;36;28;29	CC_19	1
module_106	ESC_JC3513AA_AS	53;2317;47;13;36;28;29	CC_19	1
module_107	ESC_JC3513AA_AS	53;2317;47;13;36;28;29	CC_19	1
module_142	ESC_JC3513AA_AS	53;2317;47;13;36;28;29	CC_19	1
module_250	ESC_JC3513AA_AS	53;2317;47;13;36;28;29	CC_19	1
module_359	ESC_JC3513AA_AS	53;2317;47;13;36;28;29	CC_19	1
module_388	ESC_JC3513AA_AS	53;2317;47;13;36;28;29	CC_19	1
module_412	ESC_JC3513AA_AS	53;2317;47;13;36;28;29	CC_19	1
module_101	ESC_JC3539AA_AS	53;573;47;13;36;28;29	CC_19	1
module_102	ESC_JC3539AA_AS	53;573;47;13;36;28;29	CC_19	1
module_103	ESC_JC3539AA_AS	53;573;47;13;36;28;29	CC_19	1
module_104	ESC_JC3539AA_AS	53;573;47;13;36;28;29	CC_19	1
module_106	ESC_JC3539AA_AS	53;573;47;13;36;28;29	CC_19	1
module_107	ESC_JC3539AA_AS	53;573;47;13;36;28;29	CC_19	1
module_142	ESC_JC3539AA_AS	53;573;47;13;36;28;29	CC_19	1
module_231	ESC_JC3539AA_AS	53;573;47;13;36;28;29	CC_19	1
module_250	ESC_JC3539AA_AS	53;573;47;13;36;28;29	CC_19	1
module_388	ESC_JC3539AA_AS	53;573;47;13;36;28;29	CC_19	1
module_101	ESC_JC3642AA_AS	53;40;47;1822;36;28;29	CC_19	1
module_102	ESC_JC3642AA_AS	53;40;47;1822;36;28;29	CC_19	1
module_103	ESC_JC3642AA_AS	53;40;47;1822;36;28;29	CC_19	1
module_104	ESC_JC3642AA_AS	53;40;47;1822;36;28;29	CC_19	1
module_106	ESC_JC3642AA_AS	53;40;47;1822;36;28;29	CC_19	1
module_107	ESC_JC3642AA_AS	53;40;47;1822;36;28;29	CC_19	1
module_388	ESC_JC3642AA_AS	53;40;47;1822;36;28;29	CC_19	1
module_101	ESC_JC3708AA_AS	53;40;47;13;1424;28;29	CC_19	1
module_102	ESC_JC3708AA_AS	53;40;47;13;1424;28;29	CC_19	1
module_103	ESC_JC3708AA_AS	53;40;47;13;1424;28;29	CC_19	1
module_104	ESC_JC3708AA_AS	53;40;47;13;1424;28;29	CC_19	1
module_106	ESC_JC3708AA_AS	53;40;47;13;1424;28;29	CC_19	1
module_107	ESC_JC3708AA_AS	53;40;47;13;1424;28;29	CC_19	1
module_250	ESC_JC3708AA_AS	53;40;47;13;1424;28;29	CC_19	1
module_101	ESC_JC3970AA_AS	53;40;47;1824;36;28;29	CC_19	1
module_102	ESC_JC3970AA_AS	53;40;47;1824;36;28;29	CC_19	1
module_103	ESC_JC3970AA_AS	53;40;47;1824;36;28;29	CC_19	1
module_104	ESC_JC3970AA_AS	53;40;47;1824;36;28;29	CC_19	1
module_106	ESC_JC3970AA_AS	53;40;47;1824;36;28;29	CC_19	1
module_107	ESC_JC3970AA_AS	53;40;47;1824;36;28;29	CC_19	1
module_142	ESC_JC3970AA_AS	53;40;47;1824;36;28;29	CC_19	1
module_231	ESC_JC3970AA_AS	53;40;47;1824;36;28;29	CC_19	1
module_250	ESC_JC3970AA_AS	53;40;47;1824;36;28;29	CC_19	1
module_359	ESC_JC3970AA_AS	53;40;47;1824;36;28;29	CC_19	1
module_388	ESC_JC3970AA_AS	53;40;47;1824;36;28;29	CC_19	1
module_101	ESC_JC3998AA_AS	53;40;47;834;36;28;29	CC_19	1
module_102	ESC_JC3998AA_AS	53;40;47;834;36;28;29	CC_19	1
module_103	ESC_JC3998AA_AS	53;40;47;834;36;28;29	CC_19	1
module_104	ESC_JC3998AA_AS	53;40;47;834;36;28;29	CC_19	1
module_106	ESC_JC3998AA_AS	53;40;47;834;36;28;29	CC_19	1
module_107	ESC_JC3998AA_AS	53;40;47;834;36;28;29	CC_19	1
module_142	ESC_JC3998AA_AS	53;40;47;834;36;28;29	CC_19	1
module_250	ESC_JC3998AA_AS	53;40;47;834;36;28;29	CC_19	1
module_359	ESC_JC3998AA_AS	53;40;47;834;36;28;29	CC_19	1
module_388	ESC_JC3998AA_AS	53;40;47;834;36;28;29	CC_19	1
module_101	ESC_JC4058AA_AS	53;40;47;13;1426;28;29	CC_19	1
module_102	ESC_JC4058AA_AS	53;40;47;13;1426;28;29	CC_19	1
module_103	ESC_JC4058AA_AS	53;40;47;13;1426;28;29	CC_19	1
module_104	ESC_JC4058AA_AS	53;40;47;13;1426;28;29	CC_19	1
module_106	ESC_JC4058AA_AS	53;40;47;13;1426;28;29	CC_19	1
module_107	ESC_JC4058AA_AS	53;40;47;13;1426;28;29	CC_19	1
module_142	ESC_JC4058AA_AS	53;40;47;13;1426;28;29	CC_19	1
module_231	ESC_JC4058AA_AS	53;40;47;13;1426;28;29	CC_19	1
module_250	ESC_JC4058AA_AS	53;40;47;13;1426;28;29	CC_19	1
module_359	ESC_JC4058AA_AS	53;40;47;13;1426;28;29	CC_19	1
module_388	ESC_JC4058AA_AS	53;40;47;13;1426;28;29	CC_19	1
module_103	ESC_LA1779AA_AS	53;984;47;13;36;28;29	CC_19	1
module_104	ESC_LA1779AA_AS	53;984;47;13;36;28;29	CC_19	1
module_107	ESC_LA1779AA_AS	53;984;47;13;36;28;29	CC_19	1
module_142	ESC_LA1779AA_AS	53;984;47;13;36;28;29	CC_19	1
module_250	ESC_LA1779AA_AS	53;984;47;13;36;28;29	CC_19	1
module_359	ESC_LA1779AA_AS	53;984;47;13;36;28;29	CC_19	1
module_101	ESC_LA2519AA_AS	53;40;47;782;36;28;29	CC_19	1
module_102	ESC_LA2519AA_AS	53;40;47;782;36;28;29	CC_19	1
module_103	ESC_LA2519AA_AS	53;40;47;782;36;28;29	CC_19	1
module_104	ESC_LA2519AA_AS	53;40;47;782;36;28;29	CC_19	1
module_106	ESC_LA2519AA_AS	53;40;47;782;36;28;29	CC_19	1
module_107	ESC_LA2519AA_AS	53;40;47;782;36;28;29	CC_19	1
module_142	ESC_LA2519AA_AS	53;40;47;782;36;28;29	CC_19	1
module_231	ESC_LA2519AA_AS	53;40;47;782;36;28;29	CC_19	1
module_250	ESC_LA2519AA_AS	53;40;47;782;36;28;29	CC_19	1
module_359	ESC_LA2519AA_AS	53;40;47;782;36;28;29	CC_19	1
module_388	ESC_LA2519AA_AS	53;40;47;782;36;28;29	CC_19	1
module_103	ESC_LA2553AA_AS	53;986;47;13;36;28;29	CC_19	1
module_104	ESC_LA2553AA_AS	53;986;47;13;36;28;29	CC_19	1
module_142	ESC_LA2553AA_AS	53;986;47;13;36;28;29	CC_19	1
module_230	ESC_LA2553AA_AS	53;986;47;13;36;28;29	CC_19	1
module_250	ESC_LA2553AA_AS	53;986;47;13;36;28;29	CC_19	1
module_103	ESC_LA3411AA_AS	53;40;47;13;36;462;29	CC_19	1
module_104	ESC_LA3411AA_AS	53;40;47;13;36;462;29	CC_19	1
module_142	ESC_LA3411AA_AS	53;40;47;13;36;462;29	CC_19	1
module_230	ESC_LA3411AA_AS	53;40;47;13;36;462;29	CC_19	1
module_250	ESC_LA3411AA_AS	53;40;47;13;36;462;29	CC_19	1
module_103	ESC_LA3412AA_AS	-6;40;47;13;36;28;29	CC_19	1
module_104	ESC_LA3412AA_AS	-6;40;47;13;36;28;29	CC_19	1
module_142	ESC_LA3412AA_AS	-6;40;47;13;36;28;29	CC_19	1
module_230	ESC_LA3412AA_AS	-6;40;47;13;36;28;29	CC_19	1
module_250	ESC_LA3412AA_AS	-6;40;47;13;36;28;29	CC_19	1
module_101	ESC_LA3478AA_AS	-7;40;47;13;36;28;29	CC_19	1
module_102	ESC_LA3478AA_AS	-7;40;47;13;36;28;29	CC_19	1
module_103	ESC_LA3478AA_AS	-7;40;47;13;36;28;29	CC_19	1
module_104	ESC_LA3478AA_AS	-7;40;47;13;36;28;29	CC_19	1
module_106	ESC_LA3478AA_AS	-7;40;47;13;36;28;29	CC_19	1
module_107	ESC_LA3478AA_AS	-7;40;47;13;36;28;29	CC_19	1
module_142	ESC_LA3478AA_AS	-7;40;47;13;36;28;29	CC_19	1
module_231	ESC_LA3478AA_AS	-7;40;47;13;36;28;29	CC_19	1
module_250	ESC_LA3478AA_AS	-7;40;47;13;36;28;29	CC_19	1
module_359	ESC_LA3478AA_AS	-7;40;47;13;36;28;29	CC_19	1
module_104	ESC_LB0829AA_AS	1139;40;47;13;36;28;29	CC_19	1
module_142	ESC_LB0829AA_AS	1139;40;47;13;36;28;29	CC_19	1
module_231	ESC_LB0829AA_AS	1139;40;47;13;36;28;29	CC_19	1
module_250	ESC_LB0829AA_AS	1139;40;47;13;36;28;29	CC_19	1
module_359	ESC_LB0829AA_AS	1139;40;47;13;36;28;29	CC_19	1
module_388	ESC_LB0829AA_AS	1139;40;47;13;36;28;29	CC_19	1
module_104	ESC_LB2137AA_AS	53;40;47;13;945;28;29	CC_19	1
module_142	ESC_LB2137AA_AS	53;40;47;13;945;28;29	CC_19	1
module_250	ESC_LB2137AA_AS	53;40;47;13;945;28;29	CC_19	1
module_101	ESC_LB3341AA_AS	53;40;47;13;36;8;29	CC_19	1
module_102	ESC_LB3341AA_AS	53;40;47;13;36;8;29	CC_19	1
module_103	ESC_LB3341AA_AS	53;40;47;13;36;8;29	CC_19	1
module_104	ESC_LB3341AA_AS	53;40;47;13;36;8;29	CC_19	1
module_106	ESC_LB3341AA_AS	53;40;47;13;36;8;29	CC_19	1
module_107	ESC_LB3341AA_AS	53;40;47;13;36;8;29	CC_19	1
module_142	ESC_LB3341AA_AS	53;40;47;13;36;8;29	CC_19	1
module_231	ESC_LB3341AA_AS	53;40;47;13;36;8;29	CC_19	1
module_250	ESC_LB3341AA_AS	53;40;47;13;36;8;29	CC_19	1
module_101	ESC_MB2839AA_AS	53;40;47;13;1026;28;29	CC_19	1
module_102	ESC_MB2839AA_AS	53;40;47;13;1026;28;29	CC_19	1
module_103	ESC_MB2839AA_AS	53;40;47;13;1026;28;29	CC_19	1
module_104	ESC_MB2839AA_AS	53;40;47;13;1026;28;29	CC_19	1
module_106	ESC_MB2839AA_AS	53;40;47;13;1026;28;29	CC_19	1
module_107	ESC_MB2839AA_AS	53;40;47;13;1026;28;29	CC_19	1
module_142	ESC_MB2839AA_AS	53;40;47;13;1026;28;29	CC_19	1
module_231	ESC_MB2839AA_AS	53;40;47;13;1026;28;29	CC_19	1
module_250	ESC_MB2839AA_AS	53;40;47;13;1026;28;29	CC_19	1
module_359	ESC_MB2839AA_AS	53;40;47;13;1026;28;29	CC_19	1
module_101	ESC_MB9094AA_AS	53;40;47;13;-50;28;29	CC_19	1
module_102	ESC_MB9094AA_AS	53;40;47;13;-50;28;29	CC_19	1
module_103	ESC_MB9094AA_AS	53;40;47;13;-50;28;29	CC_19	1
module_104	ESC_MB9094AA_AS	53;40;47;13;-50;28;29	CC_19	1
module_106	ESC_MB9094AA_AS	53;40;47;13;-50;28;29	CC_19	1
module_107	ESC_MB9094AA_AS	53;40;47;13;-50;28;29	CC_19	1
module_142	ESC_MB9094AA_AS	53;40;47;13;-50;28;29	CC_19	1
module_250	ESC_MB9094AA_AS	53;40;47;13;-50;28;29	CC_19	1
module_359	ESC_MB9094AA_AS	53;40;47;13;-50;28;29	CC_19	1
module_388	ESC_MB9094AA_AS	53;40;47;13;-50;28;29	CC_19	1
module_101	ESC_NA7833AA_AS	53;40;632;13;36;28;29	CC_19	1
module_102	ESC_NA7833AA_AS	53;40;632;13;36;28;29	CC_19	1
module_103	ESC_NA7833AA_AS	53;40;632;13;36;28;29	CC_19	1
module_104	ESC_NA7833AA_AS	53;40;632;13;36;28;29	CC_19	1
module_106	ESC_NA7833AA_AS	53;40;632;13;36;28;29	CC_19	1
module_107	ESC_NA7833AA_AS	53;40;632;13;36;28;29	CC_19	1
module_142	ESC_NA7833AA_AS	53;40;632;13;36;28;29	CC_19	1
module_231	ESC_NA7833AA_AS	53;40;632;13;36;28;29	CC_19	1
module_250	ESC_NA7833AA_AS	53;40;632;13;36;28;29	CC_19	1
module_359	ESC_NA7833AA_AS	53;40;632;13;36;28;29	CC_19	1
module_101	ESC_NA7837AA_AS	53;1015;47;13;36;28;29	CC_19	1
module_102	ESC_NA7837AA_AS	53;1015;47;13;36;28;29	CC_19	1
module_103	ESC_NA7837AA_AS	53;1015;47;13;36;28;29	CC_19	1
module_104	ESC_NA7837AA_AS	53;1015;47;13;36;28;29	CC_19	1
module_106	ESC_NA7837AA_AS	53;1015;47;13;36;28;29	CC_19	1
module_107	ESC_NA7837AA_AS	53;1015;47;13;36;28;29	CC_19	1
module_142	ESC_NA7837AA_AS	53;1015;47;13;36;28;29	CC_19	1
module_231	ESC_NA7837AA_AS	53;1015;47;13;36;28;29	CC_19	1
module_250	ESC_NA7837AA_AS	53;1015;47;13;36;28;29	CC_19	1
module_359	ESC_NA7837AA_AS	53;1015;47;13;36;28;29	CC_19	1
module_388	ESC_NA7837AA_AS	53;1015;47;13;36;28;29	CC_19	1
module_101	ESC_NA8158AA_AS	53;40;633;13;36;28;29	CC_19	1
module_102	ESC_NA8158AA_AS	53;40;633;13;36;28;29	CC_19	1
module_103	ESC_NA8158AA_AS	53;40;633;13;36;28;29	CC_19	1
module_104	ESC_NA8158AA_AS	53;40;633;13;36;28;29	CC_19	1
module_106	ESC_NA8158AA_AS	53;40;633;13;36;28;29	CC_19	1
module_107	ESC_NA8158AA_AS	53;40;633;13;36;28;29	CC_19	1
module_142	ESC_NA8158AA_AS	53;40;633;13;36;28;29	CC_19	1
module_231	ESC_NA8158AA_AS	53;40;633;13;36;28;29	CC_19	1
module_250	ESC_NA8158AA_AS	53;40;633;13;36;28;29	CC_19	1
module_101	ESC_NA8251AA_AS	53;40;635;13;36;28;29	CC_19	1
module_102	ESC_NA8251AA_AS	53;40;635;13;36;28;29	CC_19	1
module_103	ESC_NA8251AA_AS	53;40;635;13;36;28;29	CC_19	1
module_104	ESC_NA8251AA_AS	53;40;635;13;36;28;29	CC_19	1
module_106	ESC_NA8251AA_AS	53;40;635;13;36;28;29	CC_19	1
module_107	ESC_NA8251AA_AS	53;40;635;13;36;28;29	CC_19	1
module_142	ESC_NA8251AA_AS	53;40;635;13;36;28;29	CC_19	1
module_231	ESC_NA8251AA_AS	53;40;635;13;36;28;29	CC_19	1
module_250	ESC_NA8251AA_AS	53;40;635;13;36;28;29	CC_19	1
module_359	ESC_NA8251AA_AS	53;40;635;13;36;28;29	CC_19	1
module_388	ESC_NA8251AA_AS	53;40;635;13;36;28;29	CC_19	1
module_101	ESC_NB2948AA_AS	1195;40;47;13;36;28;29	CC_19	1
module_102	ESC_NB2948AA_AS	1195;40;47;13;36;28;29	CC_19	1
module_103	ESC_NB2948AA_AS	1195;40;47;13;36;28;29	CC_19	1
module_104	ESC_NB2948AA_AS	1195;40;47;13;36;28;29	CC_19	1
module_106	ESC_NB2948AA_AS	1195;40;47;13;36;28;29	CC_19	1
module_107	ESC_NB2948AA_AS	1195;40;47;13;36;28;29	CC_19	1
module_142	ESC_NB2948AA_AS	1195;40;47;13;36;28;29	CC_19	1
module_231	ESC_NB2948AA_AS	1195;40;47;13;36;28;29	CC_19	1
module_250	ESC_NB2948AA_AS	1195;40;47;13;36;28;29	CC_19	1
module_359	ESC_NB2948AA_AS	1195;40;47;13;36;28;29	CC_19	1
module_102	ESC_NB3700AA_AS	53;1676;47;13;36;28;29	CC_19	1
module_103	ESC_NB3700AA_AS	53;1676;47;13;36;28;29	CC_19	1
module_104	ESC_NB3700AA_AS	53;1676;47;13;36;28;29	CC_19	1
module_107	ESC_NB3700AA_AS	53;1676;47;13;36;28;29	CC_19	1
module_142	ESC_NB3700AA_AS	53;1676;47;13;36;28;29	CC_19	1
module_231	ESC_NB3700AA_AS	53;1676;47;13;36;28;29	CC_19	1
module_250	ESC_NB3700AA_AS	53;1676;47;13;36;28;29	CC_19	1
module_359	ESC_NB3700AA_AS	53;1676;47;13;36;28;29	CC_19	1
module_388	ESC_NB3700AA_AS	53;1676;47;13;36;28;29	CC_19	1
module_101	ESC_NB3863AA_AS	53;40;47;13;36;28;875	CC_19	1
module_102	ESC_NB3863AA_AS	53;40;47;13;36;28;875	CC_19	1
module_103	ESC_NB3863AA_AS	53;40;47;13;36;28;875	CC_19	1
module_104	ESC_NB3863AA_AS	53;40;47;13;36;28;875	CC_19	1
module_106	ESC_NB3863AA_AS	53;40;47;13;36;28;875	CC_19	1
module_107	ESC_NB3863AA_AS	53;40;47;13;36;28;875	CC_19	1
module_142	ESC_NB3863AA_AS	53;40;47;13;36;28;875	CC_19	1
module_250	ESC_NB3863AA_AS	53;40;47;13;36;28;875	CC_19	1
module_101	ESC_NB6514AA_AS	53;347;47;13;36;28;29	CC_19	1
module_102	ESC_NB6514AA_AS	53;347;47;13;36;28;29	CC_19	1
module_103	ESC_NB6514AA_AS	53;347;47;13;36;28;29	CC_19	1
module_104	ESC_NB6514AA_AS	53;347;47;13;36;28;29	CC_19	1
module_106	ESC_NB6514AA_AS	53;347;47;13;36;28;29	CC_19	1
module_107	ESC_NB6514AA_AS	53;347;47;13;36;28;29	CC_19	1
module_142	ESC_NB6514AA_AS	53;347;47;13;36;28;29	CC_19	1
module_250	ESC_NB6514AA_AS	53;347;47;13;36;28;29	CC_19	1
module_359	ESC_NB6514AA_AS	53;347;47;13;36;28;29	CC_19	1
module_388	ESC_NB6514AA_AS	53;347;47;13;36;28;29	CC_19	1
module_101	ESC_NB8783AA_AS	53;40;-55;13;36;28;29	CC_19	1
module_102	ESC_NB8783AA_AS	53;40;-55;13;36;28;29	CC_19	1
module_103	ESC_NB8783AA_AS	53;40;-55;13;36;28;29	CC_19	1
module_104	ESC_NB8783AA_AS	53;40;-55;13;36;28;29	CC_19	1
module_106	ESC_NB8783AA_AS	53;40;-55;13;36;28;29	CC_19	1
module_107	ESC_NB8783AA_AS	53;40;-55;13;36;28;29	CC_19	1
module_142	ESC_NB8783AA_AS	53;40;-55;13;36;28;29	CC_19	1
module_250	ESC_NB8783AA_AS	53;40;-55;13;36;28;29	CC_19	1
module_359	ESC_NB8783AA_AS	53;40;-55;13;36;28;29	CC_19	1
module_388	ESC_NB8783AA_AS	53;40;-55;13;36;28;29	CC_19	1
module_101	ESC_OA0215AA_AS	53;-20;47;13;36;28;29	CC_19	1
module_102	ESC_OA0215AA_AS	53;-20;47;13;36;28;29	CC_19	1
module_103	ESC_OA0215AA_AS	53;-20;47;13;36;28;29	CC_19	1
module_104	ESC_OA0215AA_AS	53;-20;47;13;36;28;29	CC_19	1
module_106	ESC_OA0215AA_AS	53;-20;47;13;36;28;29	CC_19	1
module_107	ESC_OA0215AA_AS	53;-20;47;13;36;28;29	CC_19	1
module_142	ESC_OA0215AA_AS	53;-20;47;13;36;28;29	CC_19	1
module_231	ESC_OA0215AA_AS	53;-20;47;13;36;28;29	CC_19	1
module_359	ESC_OA0215AA_AS	53;-20;47;13;36;28;29	CC_19	1
module_388	ESC_OA0215AA_AS	53;-20;47;13;36;28;29	CC_19	1
module_101	ESC_OA0219AA_AS	53;40;47;819;36;28;29	CC_19	1
module_102	ESC_OA0219AA_AS	53;40;47;819;36;28;29	CC_19	1
module_103	ESC_OA0219AA_AS	53;40;47;819;36;28;29	CC_19	1
module_104	ESC_OA0219AA_AS	53;40;47;819;36;28;29	CC_19	1
module_106	ESC_OA0219AA_AS	53;40;47;819;36;28;29	CC_19	1
module_107	ESC_OA0219AA_AS	53;40;47;819;36;28;29	CC_19	1
module_142	ESC_OA0219AA_AS	53;40;47;819;36;28;29	CC_19	1
module_231	ESC_OA0219AA_AS	53;40;47;819;36;28;29	CC_19	1
module_250	ESC_OA0219AA_AS	53;40;47;819;36;28;29	CC_19	1
module_359	ESC_OA0219AA_AS	53;40;47;819;36;28;29	CC_19	1
module_103	ESC_OA1785AA_AS	-17;40;-5;13;36;28;29	CC_19	1
module_104	ESC_OA1785AA_AS	-17;40;-5;13;36;28;29	CC_19	1
module_106	ESC_OA1785AA_AS	-17;40;-5;13;36;28;29	CC_19	1
module_107	ESC_OA1785AA_AS	-17;40;-5;13;36;28;29	CC_19	1
module_142	ESC_OA1785AA_AS	-17;40;-5;13;36;28;29	CC_19	1
module_231	ESC_OA1785AA_AS	-17;40;-5;13;36;28;29	CC_19	1
module_250	ESC_OA1785AA_AS	-17;40;-5;13;36;28;29	CC_19	1
module_388	ESC_OA1785AA_AS	-17;40;-5;13;36;28;29	CC_19	1
module_101	ESC_OA7509AA_AS	721;40;47;13;36;28;29	CC_19	1
module_102	ESC_OA7509AA_AS	721;40;47;13;36;28;29	CC_19	1
module_103	ESC_OA7509AA_AS	721;40;47;13;36;28;29	CC_19	1
module_104	ESC_OA7509AA_AS	721;40;47;13;36;28;29	CC_19	1
module_106	ESC_OA7509AA_AS	721;40;47;13;36;28;29	CC_19	1
module_107	ESC_OA7509AA_AS	721;40;47;13;36;28;29	CC_19	1
module_142	ESC_OA7509AA_AS	721;40;47;13;36;28;29	CC_19	1
module_231	ESC_OA7509AA_AS	721;40;47;13;36;28;29	CC_19	1
module_250	ESC_OA7509AA_AS	721;40;47;13;36;28;29	CC_19	1
module_359	ESC_OA7509AA_AS	721;40;47;13;36;28;29	CC_19	1
module_101	ESC_OB0991AA_AS	53;1655;47;13;36;28;29	CC_19	1
module_102	ESC_OB0991AA_AS	53;1655;47;13;36;28;29	CC_19	1
module_103	ESC_OB0991AA_AS	53;1655;47;13;36;28;29	CC_19	1
module_104	ESC_OB0991AA_AS	53;1655;47;13;36;28;29	CC_19	1
module_106	ESC_OB0991AA_AS	53;1655;47;13;36;28;29	CC_19	1
module_107	ESC_OB0991AA_AS	53;1655;47;13;36;28;29	CC_19	1
module_142	ESC_OB0991AA_AS	53;1655;47;13;36;28;29	CC_19	1
